,secID,ticker,exchangeCD,secShortName,tradeDate,listStatusCD,currencyCD,dailyReturnReinv,dailyReturnNoReinv,isChgPctl
1137,600855.XSHG,600855,XSHG,航天长峰,2015-02-27,L,CNY,0.018479,0.018479,0
1138,600856.XSHG,600856,XSHG,中天能源,2015-02-27,L,CNY,0.004665,0.004665,0
1139,600857.XSHG,600857,XSHG,宁波中百,2015-02-27,L,CNY,-0.001175,-0.001175,0
1140,600858.XSHG,600858,XSHG,银座股份,2015-02-27,S,CNY,,,0
1141,600859.XSHG,600859,XSHG,王府井,2015-02-27,L,CNY,0.0,0.0,0
1142,600860.XSHG,600860,XSHG,京城股份,2015-02-27,L,CNY,-0.010472,-0.010472,0
1143,600861.XSHG,600861,XSHG,北京城乡,2015-02-27,L,CNY,-0.00776,-0.00776,0
1144,600862.XSHG,600862,XSHG,中航高科,2015-02-27,L,CNY,-0.008942,-0.008942,0
1145,600863.XSHG,600863,XSHG,内蒙华电,2015-02-27,L,CNY,0.002475,0.002475,0
1146,600864.XSHG,600864,XSHG,哈投股份,2015-02-27,L,CNY,0.009601,0.009601,0
1147,600865.XSHG,600865,XSHG,百大集团,2015-02-27,L,CNY,-0.00194,-0.00194,0
1148,600866.XSHG,600866,XSHG,星湖科技,2015-02-27,L,CNY,0.001377,0.001377,0
1149,600867.XSHG,600867,XSHG,通化东宝,2015-02-27,L,CNY,-0.004058,-0.004058,0
1150,600868.XSHG,600868,XSHG,梅雁吉祥,2015-02-27,L,CNY,-0.005155,-0.005155,0
1151,600869.XSHG,600869,XSHG,智慧能源,2015-02-27,L,CNY,0.017751,0.017751,0
1152,600870.XSHG,600870,XSHG,ST厦华,2015-02-27,S,CNY,,,0
1153,600871.XSHG,600871,XSHG,石化油服,2015-02-27,L,CNY,0.029874,0.029874,0
1154,600872.XSHG,600872,XSHG,中炬高新,2015-02-27,L,CNY,0.005315,0.005315,0
1155,600873.XSHG,600873,XSHG,梅花生物,2015-02-27,L,CNY,0.008021,0.008021,0
1156,600874.XSHG,600874,XSHG,创业环保,2015-02-27,L,CNY,0.003412,0.003412,0
1157,600875.XSHG,600875,XSHG,东方电气,2015-02-27,L,CNY,0.006721,0.006721,0
1158,600876.XSHG,600876,XSHG,洛阳玻璃,2015-02-27,L,CNY,-0.00687,-0.00687,0
1159,600877.XSHG,600877,XSHG,*ST嘉陵,2015-02-27,L,CNY,0.004956,0.004956,0
1160,600879.XSHG,600879,XSHG,航天电子,2015-02-27,L,CNY,0.10006,0.10006,0
1161,600880.XSHG,600880,XSHG,博瑞传播,2015-02-27,L,CNY,0.012578,0.012578,0
1162,600881.XSHG,600881,XSHG,亚泰集团,2015-02-27,L,CNY,0.009174,0.009174,0
1163,600882.XSHG,600882,XSHG,妙可蓝多,2015-02-27,L,CNY,0.032104,0.032104,0
1164,600883.XSHG,600883,XSHG,博闻科技,2015-02-27,L,CNY,0.012896,0.012896,0
1165,600884.XSHG,600884,XSHG,杉杉股份,2015-02-27,L,CNY,0.002592,0.002592,0
1166,600885.XSHG,600885,XSHG,宏发股份,2015-02-27,L,CNY,0.007822,0.007822,0
1167,600886.XSHG,600886,XSHG,国投电力,2015-02-27,L,CNY,-0.008539,-0.008539,0
1168,600887.XSHG,600887,XSHG,伊利股份,2015-02-27,L,CNY,-0.010165,-0.010165,0
1169,600888.XSHG,600888,XSHG,新疆众和,2015-02-27,L,CNY,0.036535,0.036535,0
1170,600889.XSHG,600889,XSHG,南京化纤,2015-02-27,L,CNY,-0.008058,-0.008058,0
1171,600890.XSHG,600890,XSHG,中房股份,2015-02-27,L,CNY,-0.012675,-0.012675,0
1172,600891.XSHG,600891,XSHG,*ST秋林,2015-02-27,L,CNY,-0.008434,-0.008434,0
1173,600892.XSHG,600892,XSHG,大晟文化,2015-02-27,L,CNY,-0.011958,-0.011958,0
1174,600893.XSHG,600893,XSHG,航发动力,2015-02-27,L,CNY,0.025046,0.025046,0
1175,600894.XSHG,600894,XSHG,广日股份,2015-02-27,L,CNY,-0.007039,-0.007039,0
1176,600895.XSHG,600895,XSHG,张江高科,2015-02-27,L,CNY,-0.007426,-0.007426,0
1177,600896.XSHG,600896,XSHG,览海投资,2015-02-27,L,CNY,0.003034,0.003034,0
1178,600897.XSHG,600897,XSHG,厦门空港,2015-02-27,L,CNY,-0.005406,-0.005406,0
1179,600898.XSHG,600898,XSHG,国美通讯,2015-02-27,L,CNY,-0.005092,-0.005092,0
1180,600900.XSHG,600900,XSHG,长江电力,2015-02-27,L,CNY,-0.009872,-0.009872,0
1181,600917.XSHG,600917,XSHG,重庆燃气,2015-02-27,L,CNY,-0.004709,-0.004709,0
1182,600960.XSHG,600960,XSHG,渤海汽车,2015-02-27,L,CNY,0.020516,0.020516,0
1183,600961.XSHG,600961,XSHG,株冶集团,2015-02-27,L,CNY,0.017528,0.017528,0
1184,600962.XSHG,600962,XSHG,国投中鲁,2015-02-27,S,CNY,,,0
1185,600963.XSHG,600963,XSHG,岳阳林纸,2015-02-27,L,CNY,0.0144,0.0144,0
1186,600965.XSHG,600965,XSHG,福成股份,2015-02-27,L,CNY,0.011605,0.011605,0
1187,600966.XSHG,600966,XSHG,博汇纸业,2015-02-27,L,CNY,-0.01956,-0.01956,0
1188,600967.XSHG,600967,XSHG,内蒙一机,2015-02-27,L,CNY,0.004857,0.004857,0
1189,600969.XSHG,600969,XSHG,郴电国际,2015-02-27,L,CNY,0.012338,0.012338,0
1190,600970.XSHG,600970,XSHG,中材国际,2015-02-27,L,CNY,0.003021,0.003021,0
1191,600971.XSHG,600971,XSHG,恒源煤电,2015-02-27,L,CNY,-0.008558,-0.008558,0
1192,600973.XSHG,600973,XSHG,宝胜股份,2015-02-27,L,CNY,0.009693,0.009693,0
1193,600975.XSHG,600975,XSHG,新五丰,2015-02-27,L,CNY,0.006818,0.006818,0
1194,600976.XSHG,600976,XSHG,健民集团,2015-02-27,L,CNY,-0.003143,-0.003143,0
1195,600978.XSHG,600978,XSHG,宜华生活,2015-02-27,L,CNY,-0.01308,-0.01308,0
1196,600979.XSHG,600979,XSHG,广安爱众,2015-02-27,L,CNY,0.005633,0.005633,0
1197,600980.XSHG,600980,XSHG,北矿科技,2015-02-27,L,CNY,-0.001663,-0.001663,0
1198,600981.XSHG,600981,XSHG,汇鸿集团,2015-02-27,L,CNY,-0.005149,-0.005149,0
1199,600982.XSHG,600982,XSHG,宁波热电,2015-02-27,L,CNY,-0.004885,-0.004885,0
1200,600983.XSHG,600983,XSHG,惠而浦,2015-02-27,L,CNY,-0.000787,-0.000787,0
1201,600984.XSHG,600984,XSHG,建设机械,2015-02-27,L,CNY,-0.046698,-0.046698,0
1202,600985.XSHG,600985,XSHG,淮北矿业,2015-02-27,L,CNY,0.011046,0.011046,0
1203,600986.XSHG,600986,XSHG,科达股份,2015-02-27,L,CNY,0.005797,0.005797,0
1204,600987.XSHG,600987,XSHG,航民股份,2015-02-27,L,CNY,-0.004398,-0.004398,0
1205,600988.XSHG,600988,XSHG,赤峰黄金,2015-02-27,L,CNY,0.010377,0.010377,0
1206,600990.XSHG,600990,XSHG,四创电子,2015-02-27,L,CNY,0.002801,0.002801,0
1207,600992.XSHG,600992,XSHG,贵绳股份,2015-02-27,L,CNY,-0.009364,-0.009364,0
1208,600993.XSHG,600993,XSHG,马应龙,2015-02-27,L,CNY,-0.009166,-0.009166,0
1209,600995.XSHG,600995,XSHG,文山电力,2015-02-27,L,CNY,-0.010458,-0.010458,0
1210,600997.XSHG,600997,XSHG,开滦股份,2015-02-27,L,CNY,-0.00148,-0.00148,0
1211,600998.XSHG,600998,XSHG,九州通,2015-02-27,L,CNY,0.013223,0.013223,0
1212,600999.XSHG,600999,XSHG,招商证券,2015-02-27,L,CNY,-0.025237,-0.025237,0
1213,601000.XSHG,601000,XSHG,唐山港,2015-02-27,L,CNY,0.00424,0.00424,0
1214,601001.XSHG,601001,XSHG,大同煤业,2015-02-27,L,CNY,-0.001247,-0.001247,0
1215,601002.XSHG,601002,XSHG,晋亿实业,2015-02-27,L,CNY,-0.004687,-0.004687,0
1216,601003.XSHG,601003,XSHG,柳钢股份,2015-02-27,L,CNY,0.033591,0.033591,0
1217,601005.XSHG,601005,XSHG,重庆钢铁,2015-02-27,L,CNY,0.012618,0.012618,0
1218,601006.XSHG,601006,XSHG,大秦铁路,2015-02-27,L,CNY,0.001877,0.001877,0
1219,601007.XSHG,601007,XSHG,金陵饭店,2015-02-27,L,CNY,0.016842,0.016842,0
1220,601008.XSHG,601008,XSHG,连云港,2015-02-27,L,CNY,-0.005214,-0.005214,0
1221,601009.XSHG,601009,XSHG,南京银行,2015-02-27,L,CNY,-0.007611,-0.007611,0
1222,601010.XSHG,601010,XSHG,文峰股份,2015-02-27,L,CNY,0.063193,0.063193,0
1223,601011.XSHG,601011,XSHG,宝泰隆,2015-02-27,L,CNY,-0.002706,-0.002706,0
1224,601012.XSHG,601012,XSHG,隆基股份,2015-02-27,L,CNY,0.019976,0.019976,0
1225,601015.XSHG,601015,XSHG,陕西黑猫,2015-02-27,L,CNY,0.000682,0.000682,0
1226,601016.XSHG,601016,XSHG,节能风电,2015-02-27,L,CNY,0.013257,0.013257,0
1227,601018.XSHG,601018,XSHG,宁波港,2015-02-27,L,CNY,0.051454,0.051454,0
1228,601021.XSHG,601021,XSHG,春秋航空,2015-02-27,L,CNY,-0.001996,-0.001996,0
1229,601028.XSHG,601028,XSHG,玉龙股份,2015-02-27,L,CNY,0.081407,0.081407,0
1230,601038.XSHG,601038,XSHG,一拖股份,2015-02-27,L,CNY,0.001503,0.001503,0
1231,601058.XSHG,601058,XSHG,赛轮轮胎,2015-02-27,L,CNY,0.014792,0.014792,0
1232,601069.XSHG,601069,XSHG,西部黄金,2015-02-27,L,CNY,0.00994,0.00994,0
1233,601088.XSHG,601088,XSHG,中国神华,2015-02-27,L,CNY,0.002155,0.002155,0
1234,601098.XSHG,601098,XSHG,中南传媒,2015-02-27,L,CNY,0.015267,0.015267,0
1235,601099.XSHG,601099,XSHG,太平洋,2015-02-27,L,CNY,-0.006416,-0.006416,0
1236,601100.XSHG,601100,XSHG,恒立液压,2015-02-27,L,CNY,0.007955,0.007955,0
1237,601101.XSHG,601101,XSHG,昊华能源,2015-02-27,L,CNY,-0.00124,-0.00124,0
1238,601106.XSHG,601106,XSHG,中国一重,2015-02-27,L,CNY,0.013539,0.013539,0
1239,601107.XSHG,601107,XSHG,四川成渝,2015-02-27,L,CNY,-0.011719,-0.011719,0
1240,601111.XSHG,601111,XSHG,中国国航,2015-02-27,L,CNY,0.029986,0.029986,0
1241,601113.XSHG,601113,XSHG,华鼎股份,2015-02-27,L,CNY,-0.001593,-0.001593,0
1242,601116.XSHG,601116,XSHG,三江购物,2015-02-27,L,CNY,0.0,0.0,0
1243,601117.XSHG,601117,XSHG,中国化学,2015-02-27,L,CNY,-0.010564,-0.010564,0
1244,601118.XSHG,601118,XSHG,海南橡胶,2015-02-27,L,CNY,0.010416,0.010416,0
1245,601126.XSHG,601126,XSHG,四方股份,2015-02-27,L,CNY,0.010182,0.010182,0
1246,601137.XSHG,601137,XSHG,博威合金,2015-02-27,L,CNY,0.011734,0.011734,0
1247,601139.XSHG,601139,XSHG,深圳燃气,2015-02-27,L,CNY,0.008555,0.008555,0
1248,601158.XSHG,601158,XSHG,重庆水务,2015-02-27,L,CNY,-0.009794,-0.009794,0
1249,601166.XSHG,601166,XSHG,兴业银行,2015-02-27,L,CNY,-0.002103,-0.002103,0
1250,601168.XSHG,601168,XSHG,西部矿业,2015-02-27,L,CNY,0.0,0.0,0
1251,601169.XSHG,601169,XSHG,北京银行,2015-02-27,L,CNY,-0.002866,-0.002866,0
1252,601177.XSHG,601177,XSHG,杭齿前进,2015-02-27,L,CNY,0.014755,0.014755,0
1253,601179.XSHG,601179,XSHG,中国西电,2015-02-27,L,CNY,-0.00428,-0.00428,0
1254,601186.XSHG,601186,XSHG,中国铁建,2015-02-27,L,CNY,0.000732,0.000732,0
1255,601188.XSHG,601188,XSHG,龙江交通,2015-02-27,L,CNY,-0.010823,-0.010823,0
1256,601198.XSHG,601198,XSHG,东兴证券,2015-02-27,L,CNY,0.099848,0.099848,0
1257,601199.XSHG,601199,XSHG,江南水务,2015-02-27,L,CNY,0.026086,0.026086,0
1258,601208.XSHG,601208,XSHG,东材科技,2015-02-27,L,CNY,0.006666,0.006666,0
1259,601216.XSHG,601216,XSHG,君正集团,2015-02-27,L,CNY,0.100182,0.100182,0
1260,601218.XSHG,601218,XSHG,吉鑫科技,2015-02-27,L,CNY,0.070157,0.070157,0
1261,601222.XSHG,601222,XSHG,林洋能源,2015-02-27,L,CNY,-0.006546,-0.006546,0
1262,601225.XSHG,601225,XSHG,陕西煤业,2015-02-27,L,CNY,-0.006547,-0.006547,0
1263,601226.XSHG,601226,XSHG,华电重工,2015-02-27,L,CNY,0.001082,0.001082,0
1264,601231.XSHG,601231,XSHG,环旭电子,2015-02-27,L,CNY,0.034996,0.034996,0
1265,601233.XSHG,601233,XSHG,桐昆股份,2015-02-27,L,CNY,0.011494,0.011494,0
1266,601238.XSHG,601238,XSHG,广汽集团,2015-02-27,L,CNY,-0.007018,-0.007018,0
1267,601258.XSHG,601258,XSHG,庞大集团,2015-02-27,L,CNY,0.0,0.0,0
1268,601288.XSHG,601288,XSHG,农业银行,2015-02-27,L,CNY,-0.002986,-0.002986,0
1269,601311.XSHG,601311,XSHG,骆驼股份,2015-02-27,L,CNY,-0.012041,-0.012041,0
1270,601318.XSHG,601318,XSHG,中国平安,2015-02-27,L,CNY,0.005868,0.005868,0
1271,601328.XSHG,601328,XSHG,交通银行,2015-02-27,L,CNY,-0.006536,-0.006536,0
1272,601333.XSHG,601333,XSHG,广深铁路,2015-02-27,L,CNY,0.009237,0.009237,0
1273,601336.XSHG,601336,XSHG,新华保险,2015-02-27,S,CNY,,,0
1274,601339.XSHG,601339,XSHG,百隆东方,2015-02-27,L,CNY,0.016542,0.016542,0
1275,601360.XSHG,601360,XSHG,三六零,2015-02-27,L,CNY,-0.000947,-0.000947,0
1276,601369.XSHG,601369,XSHG,陕鼓动力,2015-02-27,L,CNY,0.016489,0.016489,0
1277,601377.XSHG,601377,XSHG,兴业证券,2015-02-27,L,CNY,-0.012363,-0.012363,0
1278,601388.XSHG,601388,XSHG,怡球资源,2015-02-27,L,CNY,-0.0031,-0.0031,0
1279,601390.XSHG,601390,XSHG,中国中铁,2015-02-27,L,CNY,-0.006945,-0.006945,0
1280,601398.XSHG,601398,XSHG,工商银行,2015-02-27,L,CNY,-0.002179,-0.002179,0
1281,601515.XSHG,601515,XSHG,东风股份,2015-02-27,L,CNY,-0.000813,-0.000813,0
1282,601518.XSHG,601518,XSHG,吉林高速,2015-02-27,L,CNY,-0.00266,-0.00266,0
1283,601519.XSHG,601519,XSHG,大智慧,2015-02-27,L,CNY,0.013602,0.013602,0
1284,601555.XSHG,601555,XSHG,东吴证券,2015-02-27,L,CNY,-0.010432,-0.010432,0
1285,601558.XSHG,601558,XSHG,ST锐电,2015-02-27,L,CNY,0.018779,0.018779,0
1286,601566.XSHG,601566,XSHG,九牧王,2015-02-27,L,CNY,0.006315,0.006315,0
1287,601567.XSHG,601567,XSHG,三星医疗,2015-02-27,L,CNY,-0.013323,-0.013323,0
1288,601579.XSHG,601579,XSHG,会稽山,2015-02-27,L,CNY,0.007246,0.007246,0
1289,601588.XSHG,601588,XSHG,北辰实业,2015-02-27,L,CNY,-0.006834,-0.006834,0
1290,601599.XSHG,601599,XSHG,鹿港文化,2015-02-27,L,CNY,0.002523,0.002523,0
1291,601600.XSHG,601600,XSHG,中国铝业,2015-02-27,L,CNY,0.001851,0.001851,0
1292,601601.XSHG,601601,XSHG,中国太保,2015-02-27,L,CNY,-0.013475,-0.013475,0
1293,601607.XSHG,601607,XSHG,上海医药,2015-02-27,L,CNY,-0.008366,-0.008366,0
1294,601608.XSHG,601608,XSHG,中信重工,2015-02-27,S,CNY,,,0
1295,601616.XSHG,601616,XSHG,广电电气,2015-02-27,L,CNY,0.001862,0.001862,0
1296,601618.XSHG,601618,XSHG,中国中冶,2015-02-27,L,CNY,0.054545,0.054545,0
1297,601628.XSHG,601628,XSHG,中国人寿,2015-02-27,L,CNY,-0.011088,-0.011088,0
1298,601633.XSHG,601633,XSHG,长城汽车,2015-02-27,L,CNY,-0.011703,-0.011703,0
1299,601636.XSHG,601636,XSHG,旗滨集团,2015-02-27,L,CNY,0.003389,0.003389,0
1300,601666.XSHG,601666,XSHG,平煤股份,2015-02-27,L,CNY,-0.005358,-0.005358,0
1301,601668.XSHG,601668,XSHG,中国建筑,2015-02-27,L,CNY,-0.009274,-0.009274,0
1302,601669.XSHG,601669,XSHG,中国电建,2015-02-27,L,CNY,0.077127,0.077127,0
1303,601677.XSHG,601677,XSHG,明泰铝业,2015-02-27,L,CNY,0.005392,0.005392,0
1304,601678.XSHG,601678,XSHG,滨化股份,2015-02-27,L,CNY,-0.006975,-0.006975,0
1305,601688.XSHG,601688,XSHG,华泰证券,2015-02-27,L,CNY,0.0,0.0,0
1306,601699.XSHG,601699,XSHG,潞安环能,2015-02-27,L,CNY,-0.003806,-0.003806,0
1307,601700.XSHG,601700,XSHG,风范股份,2015-02-27,L,CNY,0.068426,0.068426,0
1308,601717.XSHG,601717,XSHG,郑煤机,2015-02-27,L,CNY,-0.007693,-0.007693,0
1309,601718.XSHG,601718,XSHG,际华集团,2015-02-27,L,CNY,-0.001544,-0.001544,0
1310,601727.XSHG,601727,XSHG,上海电气,2015-02-27,L,CNY,0.022244,0.022244,0
1311,601766.XSHG,601766,XSHG,中国中车,2015-02-27,L,CNY,-0.008184,-0.008184,0
1312,601777.XSHG,601777,XSHG,力帆股份,2015-02-27,L,CNY,0.014799,0.014799,0
1313,601788.XSHG,601788,XSHG,光大证券,2015-02-27,L,CNY,-0.008829,-0.008829,0
1314,601789.XSHG,601789,XSHG,宁波建工,2015-02-27,L,CNY,-0.001043,-0.001043,0
1315,601798.XSHG,601798,XSHG,ST蓝科,2015-02-27,L,CNY,0.002345,0.002345,0
1316,601799.XSHG,601799,XSHG,星宇股份,2015-02-27,L,CNY,0.023656,0.023656,0
1317,601800.XSHG,601800,XSHG,中国交建,2015-02-27,L,CNY,0.020648,0.020648,0
1318,601801.XSHG,601801,XSHG,皖新传媒,2015-02-27,L,CNY,0.01585,0.01585,0
1319,601808.XSHG,601808,XSHG,中海油服,2015-02-27,L,CNY,0.004709,0.004709,0
1320,601818.XSHG,601818,XSHG,光大银行,2015-02-27,L,CNY,-0.007247,-0.007247,0
1321,601857.XSHG,601857,XSHG,中国石油,2015-02-27,L,CNY,0.007054,0.007054,0
1322,601866.XSHG,601866,XSHG,中远海发,2015-02-27,L,CNY,0.0,0.0,0
1323,601872.XSHG,601872,XSHG,招商轮船,2015-02-27,L,CNY,-0.010274,-0.010274,0
1324,601877.XSHG,601877,XSHG,正泰电器,2015-02-27,L,CNY,-0.001523,-0.001523,0
1325,601880.XSHG,601880,XSHG,大连港,2015-02-27,L,CNY,-0.007234,-0.007234,0
1326,601886.XSHG,601886,XSHG,江河集团,2015-02-27,L,CNY,-0.009102,-0.009102,0
1327,601888.XSHG,601888,XSHG,中国国旅,2015-02-27,L,CNY,0.00498,0.00498,0
1328,601890.XSHG,601890,XSHG,亚星锚链,2015-02-27,L,CNY,0.015533,0.015533,0
1329,601898.XSHG,601898,XSHG,中煤能源,2015-02-27,L,CNY,-0.00318,-0.00318,0
1330,601899.XSHG,601899,XSHG,紫金矿业,2015-02-27,L,CNY,0.008522,0.008522,0
1331,601901.XSHG,601901,XSHG,方正证券,2015-02-27,L,CNY,-0.015649,-0.015649,0
1332,601908.XSHG,601908,XSHG,京运通,2015-02-27,L,CNY,0.005443,0.005443,0
1333,601918.XSHG,601918,XSHG,新集能源,2015-02-27,L,CNY,0.0,0.0,0
1334,601919.XSHG,601919,XSHG,中远海控,2015-02-27,L,CNY,0.0,0.0,0
1335,601928.XSHG,601928,XSHG,凤凰传媒,2015-02-27,L,CNY,0.017573,0.017573,0
1336,601929.XSHG,601929,XSHG,吉视传媒,2015-02-27,L,CNY,0.01923,0.01923,0
1337,601933.XSHG,601933,XSHG,永辉超市,2015-02-27,L,CNY,-0.003258,-0.003258,0
1338,601939.XSHG,601939,XSHG,建设银行,2015-02-27,L,CNY,0.00176,0.00176,0
1339,601958.XSHG,601958,XSHG,金钼股份,2015-02-27,L,CNY,-0.005947,-0.005947,0
1340,601965.XSHG,601965,XSHG,中国汽研,2015-02-27,L,CNY,0.00804,0.00804,0
1341,601969.XSHG,601969,XSHG,海南矿业,2015-02-27,L,CNY,0.015654,0.015654,0
1342,601988.XSHG,601988,XSHG,中国银行,2015-02-27,L,CNY,-0.007247,-0.007247,0
1343,601989.XSHG,601989,XSHG,中国重工,2015-02-27,L,CNY,0.0,0.0,0
1344,601991.XSHG,601991,XSHG,大唐发电,2015-02-27,L,CNY,0.003424,0.003424,0
1345,601992.XSHG,601992,XSHG,金隅集团,2015-02-27,L,CNY,0.022292,0.022292,0
1346,601996.XSHG,601996,XSHG,丰林集团,2015-02-27,L,CNY,-0.019109,-0.019109,0
1347,601998.XSHG,601998,XSHG,中信银行,2015-02-27,L,CNY,-0.002946,-0.002946,0
1348,601999.XSHG,601999,XSHG,出版传媒,2015-02-27,L,CNY,0.008136,0.008136,0
1349,603000.XSHG,603000,XSHG,人民网,2015-02-27,L,CNY,0.015365,0.015365,0
1350,603001.XSHG,603001,XSHG,奥康国际,2015-02-27,L,CNY,0.006114,0.006114,0
1351,603002.XSHG,603002,XSHG,宏昌电子,2015-02-27,L,CNY,-0.00237,-0.00237,0
1352,603003.XSHG,603003,XSHG,龙宇燃油,2015-02-27,S,CNY,,,0
1353,603005.XSHG,603005,XSHG,晶方科技,2015-02-27,L,CNY,0.012818,0.012818,0
1354,603006.XSHG,603006,XSHG,联明股份,2015-02-27,L,CNY,0.012066,0.012066,0
1355,603008.XSHG,603008,XSHG,喜临门,2015-02-27,S,CNY,,,0
1356,603009.XSHG,603009,XSHG,北特科技,2015-02-27,L,CNY,0.004415,0.004415,0
1357,603010.XSHG,603010,XSHG,万盛股份,2015-02-27,L,CNY,0.027133,0.027133,0
1358,603011.XSHG,603011,XSHG,合锻智能,2015-02-27,L,CNY,0.019858,0.019858,0
1359,603017.XSHG,603017,XSHG,中衡设计,2015-02-27,L,CNY,-0.004673,-0.004673,0
1360,603018.XSHG,603018,XSHG,中设集团,2015-02-27,L,CNY,-0.00081,-0.00081,0
1361,603019.XSHG,603019,XSHG,中科曙光,2015-02-27,L,CNY,0.037858,0.037858,0
1362,603077.XSHG,603077,XSHG,和邦生物,2015-02-27,L,CNY,-0.002796,-0.002796,0
1363,603088.XSHG,603088,XSHG,宁波精达,2015-02-27,L,CNY,0.014084,0.014084,0
1364,603099.XSHG,603099,XSHG,长白山,2015-02-27,L,CNY,0.001312,0.001312,0
1365,603100.XSHG,603100,XSHG,川仪股份,2015-02-27,L,CNY,0.035598,0.035598,0
1366,603111.XSHG,603111,XSHG,康尼机电,2015-02-27,L,CNY,0.002256,0.002256,0
1367,603118.XSHG,603118,XSHG,共进股份,2015-02-27,L,CNY,0.099841,0.099841,0
1368,603123.XSHG,603123,XSHG,翠微股份,2015-02-27,L,CNY,0.021616,0.021616,0
1369,603126.XSHG,603126,XSHG,中材节能,2015-02-27,L,CNY,0.064472,0.064472,0
1370,603128.XSHG,603128,XSHG,华贸物流,2015-02-27,L,CNY,-0.006061,-0.006061,0
1371,603166.XSHG,603166,XSHG,福达股份,2015-02-27,L,CNY,0.001151,0.001151,0
1372,603167.XSHG,603167,XSHG,渤海轮渡,2015-02-27,L,CNY,0.0025,0.0025,0
1373,603168.XSHG,603168,XSHG,莎普爱思,2015-02-27,L,CNY,0.018183,0.018183,0
1374,603169.XSHG,603169,XSHG,兰石重装,2015-02-27,L,CNY,0.019793,0.019793,0
1375,603188.XSHG,603188,XSHG,亚邦股份,2015-02-27,L,CNY,-0.004689,-0.004689,0
1376,603222.XSHG,603222,XSHG,济民制药,2015-02-27,L,CNY,0.099766,0.099766,0
1377,603288.XSHG,603288,XSHG,海天味业,2015-02-27,L,CNY,-0.009512,-0.009512,0
1378,603306.XSHG,603306,XSHG,华懋科技,2015-02-27,L,CNY,0.034457,0.034457,0
1379,603308.XSHG,603308,XSHG,应流股份,2015-02-27,L,CNY,0.001094,0.001094,0
1380,603328.XSHG,603328,XSHG,依顿电子,2015-02-27,L,CNY,0.002036,0.002036,0
1381,603333.XSHG,603333,XSHG,尚纬股份,2015-02-27,L,CNY,0.003236,0.003236,0
1382,603366.XSHG,603366,XSHG,日出东方,2015-02-27,L,CNY,-0.002754,-0.002754,0
1383,603368.XSHG,603368,XSHG,柳药股份,2015-02-27,L,CNY,0.011363,0.011363,0
1384,603369.XSHG,603369,XSHG,今世缘,2015-02-27,L,CNY,0.004036,0.004036,0
1385,603399.XSHG,603399,XSHG,吉翔股份,2015-02-27,L,CNY,0.001886,0.001886,0
1386,603456.XSHG,603456,XSHG,九洲药业,2015-02-27,L,CNY,0.051705,0.051705,0
1387,603518.XSHG,603518,XSHG,锦泓集团,2015-02-27,L,CNY,0.002895,0.002895,0
1388,603555.XSHG,603555,XSHG,贵人鸟,2015-02-27,L,CNY,0.00286,0.00286,0
1389,603558.XSHG,603558,XSHG,健盛集团,2015-02-27,L,CNY,0.019914,0.019914,0
1390,603588.XSHG,603588,XSHG,高能环境,2015-02-27,L,CNY,-0.010821,-0.010821,0
1391,603600.XSHG,603600,XSHG,永艺股份,2015-02-27,L,CNY,0.006294,0.006294,0
1392,603601.XSHG,603601,XSHG,再升科技,2015-02-27,L,CNY,0.003108,0.003108,0
1393,603606.XSHG,603606,XSHG,东方电缆,2015-02-27,L,CNY,0.003811,0.003811,0
1394,603609.XSHG,603609,XSHG,禾丰牧业,2015-02-27,L,CNY,0.021462,0.021462,0
1395,603611.XSHG,603611,XSHG,诺力股份,2015-02-27,L,CNY,0.014273,0.014273,0
1396,603618.XSHG,603618,XSHG,杭电股份,2015-02-27,L,CNY,0.09995,0.09995,0
1397,603636.XSHG,603636,XSHG,南威软件,2015-02-27,L,CNY,0.01282,0.01282,0
1398,603678.XSHG,603678,XSHG,火炬电子,2015-02-27,L,CNY,0.02376,0.02376,0
1399,603686.XSHG,603686,XSHG,龙马环卫,2015-02-27,L,CNY,0.0252,0.0252,0
1400,603688.XSHG,603688,XSHG,石英股份,2015-02-27,L,CNY,-0.00262,-0.00262,0
1401,603698.XSHG,603698,XSHG,航天工程,2015-02-27,L,CNY,0.037775,0.037775,0
1402,603699.XSHG,603699,XSHG,纽威股份,2015-02-27,L,CNY,-0.00686,-0.00686,0
1403,603766.XSHG,603766,XSHG,隆鑫通用,2015-02-27,L,CNY,0.011432,0.011432,0
1404,603788.XSHG,603788,XSHG,宁波高发,2015-02-27,L,CNY,0.009218,0.009218,0
1405,603799.XSHG,603799,XSHG,华友钴业,2015-02-27,L,CNY,0.100144,0.100144,0
1406,603806.XSHG,603806,XSHG,福斯特,2015-02-27,L,CNY,0.008976,0.008976,0
1407,603828.XSHG,603828,XSHG,柯利达,2015-02-27,L,CNY,0.100121,0.100121,0
1408,603889.XSHG,603889,XSHG,新澳股份,2015-02-27,L,CNY,0.005417,0.005417,0
1409,603898.XSHG,603898,XSHG,好莱客,2015-02-27,L,CNY,0.1,0.1,0
1410,603899.XSHG,603899,XSHG,晨光文具,2015-02-27,L,CNY,0.000366,0.000366,0
1411,603939.XSHG,603939,XSHG,益丰药房,2015-02-27,L,CNY,0.099941,0.099941,0
1412,603969.XSHG,603969,XSHG,银龙股份,2015-02-27,L,CNY,,,1
