dailyReturnNoReinv,exchangeCD,ListSector,totalShares,nonrestFloatShares,nonrestfloatA,TShEquity,AccountsPayablesTDays,AccountsPayablesTRate,AdminiExpenseRate,ARTDays,ARTRate,ASSI,BLEV,BondsPayableToAsset,CashRateOfSales,CashToCurrentLiability,CMRA,CTOP,CTP5,CurrentAssetsRatio
0.0,1,1,400386400.0,305153700.0,305153700.0,950709439.6,24.4627,14.7163,0.1318,64.8252,5.5534,21.4413,1.024,0.0,-0.1941,-0.4274,0.9812,0.0,0.0,0.2617
0.0,0,0,4348163800.0,3891673300.0,3891673300.0,37346364111.4,62.7145,5.7403,0.0388,-568.9001,-0.6328,26.0101,2.4734,0.0594,-0.0067,0.1863,0.7246,0.0477,0.0216,0.9404
1.0,0,0,411572200.0,312960200.0,312960200.0,1741186162.78,85.7674,4.1974,0.0843,161.0954,2.2347,21.4584,1.0003,0.0,0.1218,0.6131,0.6162,0.0162,0.0143,0.7229
0.0,0,1,170112200.0,170007800.0,170007800.0,6366695737.61,-92.1848,-3.9052,0.142,13.1958,27.2815,22.7777,1.0394,0.0,0.0398,0.5293,0.7791,0.0038,0.0054,0.7232
0.0,0,0,1123200000.0,895924500.0,895924500.0,2968995183.65,83.2639,4.3236,0.0948,45.1377,7.9756,22.3093,1.0527,0.0,0.0627,0.2386,0.5453,0.0076,0.0061,0.5436
0.0,1,1,3367020000.0,3367020000.0,2660000000.0,17748087937.0,119.0358,3.0243,0.0628,-563.5567,-0.6388,25.105,3.0692,0.0611,-0.1533,0.247,0.4703,0.0302,0.0105,0.8758
0.0,1,1,307400000.0,307400000.0,307400000.0,332535870.07,7.8688,45.7501,0.0491,96.3288,3.7372,21.3563,1.0401,0.0,0.1973,0.054000000000000006,0.8447,0.0,0.0045,0.5684
0.0,0,1,1178523500.0,1146824100.0,1146824100.0,3455754418.47,86.9082,4.1423,0.128,76.7149,4.6927,22.4888,1.065,0.0,0.0722,0.1411,0.4962,0.0092,0.0082,0.5294
1.0,1,1,819660800.0,746104700.0,746104700.0,3326911905.75,9.1724,39.2481,0.0605,-229.1972,-1.5707,23.1897,2.6854,0.076,-0.0693,0.8624,0.5092,0.0015,0.0009,0.8959
0.0,1,1,4424855500.0,4424855500.0,4424855500.0,20932262303.1,105.1279,3.4244,0.0285,18.5958,19.3592,24.4251,1.0853,0.0,0.0632,-0.0298,0.8838,0.0112,0.0033,0.4192
1.0,0,2,777504000.0,529521200.0,529521200.0,2466109959.49,142.4276,2.5276,0.0909,120.8906,2.9779,22.1975,1.1349,0.0,-0.1429,0.3863,0.5588,0.0041,0.0021,0.5456
1.0,0,0,1277168500.0,706831800.0,706831800.0,9722835572.13,380.1077,0.9471,0.0755,149.8377,2.4026,23.7162,1.2502,0.0,0.1453,0.1587,0.5261,0.0064,0.0044,0.5325
0.0,0,0,132000000.0,118434500.0,118434500.0,638949339.91,152.6394,2.3585,0.1271,72.3836,4.9735,20.5148,1.0026,0.0,0.1616,0.5449,0.9535,0.0016,0.0012,0.6338
0.0,0,1,797373700.0,797354800.0,797354800.0,6468699078.36,41.7459,8.6236,0.045,27.7495,12.9732,22.8936,1.2171,0.0582,0.2556,0.4686,0.7707,0.0323,0.0247,0.3612
0.0,0,0,432000000.0,269684500.0,269684500.0,1792800986.26,180.081,1.9991,0.0964,216.0086,1.6666,22.1621,1.6865,0.1136,0.0355,0.0994,0.7763,0.0072,0.0047,0.4847
0.0,0,0,358729400.0,345188400.0,345188400.0,4733284088.99,231.8542,1.5527,0.1618,177.43599999999998,2.0289,23.0453,1.9452,0.0,-0.2738,0.5768,0.7437,0.0,0.0024,0.5365
0.0,0,0,761191300.0,761191300.0,761191300.0,1619603884.0,20.128,17.8855,0.1589,96.4398,3.7329,21.3936,1.0179,0.0,0.3583,0.7707,0.7588,0.0041,0.0012,0.4058
0.0,0,0,1706325600.0,1468310300.0,1468310300.0,3723297563.98,266.6469,1.3501,0.0789,123.2328,2.9213,23.0486,1.1819,0.0,-0.2599,0.1169,0.5564,0.0021,0.001,0.5433
0.0,1,1,1548689600.0,1548689600.0,1548689600.0,9163183481.85,194.1748,1.854,0.0414,25.445999999999998,14.1476,23.6725,1.5029,0.1596,0.1777,0.3516,0.4857,0.0087,0.0054,0.4185
1.0,0,0,432475800.0,432475800.0,432475800.0,798411530.83,105.2416,3.4207,0.063,25.5958,14.0648,20.9525,1.0006,0.0,0.1373,-0.0084,1.1763,0.0,0.0,0.7856
1.0,0,0,393120000.0,293413600.0,293413600.0,984914750.98,116.3843,3.0932,0.16,106.1321,3.392,21.730999999999998,1.4225,0.0,0.1505,0.2006,0.3689,0.0,0.0003,0.4473
0.0,1,1,286548800.0,259076500.0,259076500.0,1231211226.77,-0.0248,-14525.4886,0.1523,-209.3632,-1.7195,21.8652,1.0133,0.0,0.2078,0.2501,0.5499,0.0084,0.0024,0.6569
0.0,1,1,401000000.0,401000000.0,401000000.0,2867640804.8,83.9572,4.2879,0.078,63.5335,5.6663,22.3358,1.0043,0.0,0.0552,0.6098,0.6439,0.0066,0.0045,0.7618
0.0,1,1,897604800.0,897604800.0,897604800.0,2111613068.21,19.1486,18.8003,0.0729,73.2496,4.9147,21.8186,1.0215,0.0,0.0337,0.3194,0.5504,0.0047,0.0035,0.4622
0.0,0,0,1492083900.0,995653300.0,995653300.0,8237316535.36,33.1574,10.8573,0.0989,131.5165,2.7373,23.285,1.3035,0.1104,-0.0643,0.5259,0.8918,0.0051,0.0053,0.6793
1.0,0,0,417628900.0,415602300.0,415602300.0,1486230426.96,72.9217,4.9368,0.0542,-36.328,-9.9097,22.081,1.0252,0.0,0.0072,0.384,0.7355,0.0319,0.0164,0.9074
0.0,0,0,524349100.0,408699300.0,408699300.0,2845921069.62,65.3286,5.5106,0.1419,102.9101,3.4982,22.1604,1.1032,0.0,0.0177,0.7913,0.5823,0.0015,0.0011,0.5053
1.0,0,0,756791000.0,659280500.0,659280500.0,3963035524.32,156.2636,2.3038,0.4512,481.0905,0.7483,22.5853,1.5096,0.0,0.222,1.1094,0.7332,0.0,0.0032,0.3519
1.0,1,1,546750600.0,508050600.0,508050600.0,2357982451.84,54.9643,6.5497,0.0516,78.3614,4.5941,22.1688,1.0548,0.0,-0.3003,0.0036,0.7141,0.0036,0.0006,0.6661
0.0,1,1,420642300.0,420642300.0,420642300.0,3479158711.14,-18.3382,-19.6311,0.0212,-48.9523,-7.3541,22.2199,1.0824,0.0,-0.0348,-0.7694,0.9261,0.0157,0.0128,0.5965
0.0,0,0,554034300.0,388005200.0,388005200.0,999130452.59,176.4101,2.0407,0.1416,166.7748,2.1586,21.2202,1.0022,0.0,0.051,0.0712,0.7257,0.0,0.0012,0.4738
0.0,1,1,246767500.0,246767500.0,246767500.0,1860424387.73,-7.1192,-50.5672,0.0227,11.4206,31.522,21.7839,1.1256,0.0,-0.0339,0.2952,0.6502,0.0078,0.0062,0.5929
0.0,0,0,616482000.0,600126900.0,600126900.0,3137952108.67,27.5126,13.0849,0.1025,55.571000000000005,6.4782,21.9819,1.1383,0.0,0.2695,1.21,0.5071,0.0235,0.013999999999999999,0.5427
0.0,1,1,1434252300.0,1388695700.0,1388695700.0,6370128010.79,226.4721,1.5896,0.1099,148.7849,2.4196,23.3915,1.2635,0.0,-0.033,0.3899,0.7955,0.0,0.0026,0.5028
0.0,0,0,2063717200.0,1108239100.0,1108239100.0,5279493405.88,118.7453,3.0317,0.0845,92.6474,3.8857,22.8727,1.12,0.0456,0.2152,0.6886,0.6153,0.006999999999999999,0.0029,0.3431
0.0,0,1,1304529300.0,1172878800.0,1172878800.0,6686022093.84,20.8807,17.2408,0.0326,-9.6829,-37.179,22.871,1.0193,0.0,0.0858,0.7259,0.4705,0.0222,0.011000000000000001,0.5914
0.0,1,1,1250838600.0,1236473900.0,1236473900.0,4342272897.2,102.6577,3.5068,0.2009,112.662,3.1954,22.8995,1.0736,0.0,0.0815,0.2232,0.6418,0.0062,0.0086,0.5028
0.0,0,1,3108196100.0,3063438500.0,1954069500.0,9591917097.0,59.1988,6.0812,0.0877,33.4414,10.7651,23.7004,1.365,0.0,0.18600000000000003,0.5471,0.5555,0.0087,0.0232,0.2645
0.0,0,1,543164900.0,457227400.0,457227400.0,2443737109.26,202.6228,1.7767,0.1172,180.8591,1.9905,22.4996,1.2654,0.0,0.0075,0.3139,0.8235,0.0,0.0,0.479
0.0,0,0,360687300.0,360687300.0,360687300.0,2369266192.93,-5.1643,-69.7089,0.0734,76.9445,4.6787,21.7498,1.016,0.0,-0.1767,2.2957,0.7928,0.0062,0.0018,0.6859999999999999
0.0,1,1,2138848300.0,2051876200.0,2051876200.0,8109291626.95,10.0387,35.8613,0.0319,4.9612,72.5627,23.6773,1.1651,0.0519,0.3788,0.5892,0.6118,0.0227,0.0046,0.6729
0.0,0,2,2794955900.0,2211164200.0,2211164200.0,9455036424.98,-70.1208,-5.1339999999999995,0.1137,58.6912,6.1338,23.7555,1.273,0.0,0.1613,0.5722,0.5044,0.005,0.0031,0.4432
0.0,0,2,844934500.0,785817800.0,785817800.0,3328111747.73,120.016,2.9996,0.2402,79.6813,4.518,22.287,1.0054,0.0,0.2012,1.6765,1.0419,0.0035,0.0017,0.2961
0.0,0,2,771998200.0,536592500.0,536592500.0,2117415339.78,-103.609,-3.4746,0.3045,49.7121,7.2417,21.7912,1.0072,0.0,0.2107,-0.6251,0.8716,0.002,0.0006,0.2787
0.0,0,0,727063600.0,606993200.0,606993200.0,3454539723.55,64.4065,5.5895,0.0271,101.8215,3.5356,22.7736,1.126,0.0,0.0472,0.20199999999999999,0.5439,0.0382,0.0113,0.5539
0.0,0,1,2355500900.0,1797750800.0,1797750800.0,9789034205.9,45.0569,7.9899,0.1051,32.2407,11.165999999999999,23.5584,1.2473,0.0614,-0.1314,0.5658,0.353,0.0014,0.0011,0.429
0.0,0,1,1023203700.0,667147500.0,667147500.0,7844227462.55,115.307,3.1221,0.1043,36.3912,9.8925,23.1631,1.085,0.0,0.09699999999999999,1.0001,0.4745,0.0275,0.0126,0.6384
0.0,1,1,2716784800.0,2560000000.0,2560000000.0,10304545628.2,42.4864,8.4733,0.0687,80.048,4.4973,23.77,1.3537,0.0948,0.0543,-0.064,0.34700000000000003,0.0189,0.0111,0.5389
1.0,0,0,1112075400.0,1112075400.0,1112075400.0,6148521732.56,57.4218,6.2694,0.0141,23.5973,15.255999999999998,23.2008,1.3785,0.0837,0.1642,0.5234,0.4122,0.0432,0.0184,0.2542
0.0,1,1,2151239900.0,1769457000.0,1769457000.0,22785806476.2,129.585,2.7781,0.0765,112.8951,3.1888,24.5146,1.4918,0.0,0.1115,0.4433,0.488,0.0312,0.0295,0.4797
0.0,1,1,4616244300.0,4614322200.0,4614322200.0,21615408185.9,96.6106,3.7263,0.0326,58.8476,6.1175,24.9143,1.2318,0.0,0.0207,0.325,0.4065,0.0043,0.0028,0.7395
0.0,0,1,503600000.0,503600000.0,383600000.0,8825268437.96,102.5699,3.5098,0.0829,18.4955,19.4642,23.1659,1.0222,0.0,0.0647,0.3271,0.5991,0.0107,0.0109,0.6659999999999999
0.0,0,2,758322500.0,608168300.0,608168300.0,2062486759.56,189.9636,1.8951,0.2054,-13.7933,-26.0996,22.0867,1.3393,0.0716,0.6113,0.5174,1.1335,0.0175,0.0044,0.2106
0.0,0,1,449408500.0,449408500.0,449408500.0,4489660548.99,52.401,6.8701,0.0445,56.3063,6.3936,22.6389,1.0316,0.0,0.0602,0.6984,0.3584,0.0321,0.0202,0.6127
0.0,1,1,764404400.0,277643400.0,277643400.0,10944530719.1,79.0219,4.5557,0.0109,96.6158,3.7261,23.7448,1.0286,0.0,0.0388,0.6905,0.2879,0.0166,0.0085,0.9064
1.0,0,2,546770800.0,423843700.0,423843700.0,2069465661.91,102.5524,3.5104,0.1997,86.8097,4.147,21.7097,1.008,0.0,0.3516,-0.5201,0.3727,0.0,0.0,0.1214
0.0,1,1,1393049100.0,1393049100.0,1393049100.0,3965336996.9,291.7578,1.2339,0.1352,62.9129,5.7222,22.653000000000002,1.1263,0.0,0.032,0.446,0.647,0.0,0.0,0.6379
0.0,1,1,1877664200.0,1660040200.0,1660040200.0,19852641280.6,82.361,4.371,0.0222,82.6238,4.3571,24.82,1.423,0.0224,-0.0287,0.2146,0.2857,0.0058,0.0037,0.8538
0.0,0,1,1108284100.0,1108284100.0,1108284100.0,3939484726.12,33.2474,10.8279,0.0125,31.8139,11.3158,22.9702,1.6231,0.0,0.0805,0.0652,0.7447,0.0,0.0081,0.1368
1.0,0,1,5730250100.0,5114155300.0,4864155300.0,33842826444.6,34.306,10.4938,0.0361,85.6796,4.2017,24.9544,1.463,0.0824,0.039,1.2099,0.7379,0.0117,0.0049,0.6908
0.0,0,2,479288300.0,459009700.0,459009700.0,1690868907.37,23.513,15.3107,0.1187,48.4979,7.422999999999999,21.1607,1.0028,0.0,0.4007,4.1215,0.8815,0.0027,0.0021,0.6743
1.0,1,1,1486979900.0,673639400.0,673639400.0,3411350917.89,43.9024,8.2,0.0243,36.1435,9.9603,23.0294,1.8564,0.0,0.0974,0.3981,0.8666,0.0076,0.002,0.3829
0.0,1,1,321447900.0,321447900.0,237957900.0,641452754.15,15.6192,23.0485,0.0748,16.7954,21.4344,20.7059,1.099,0.0,-0.0332,0.1696,0.8109,0.0,0.0005,0.2395
0.0,0,2,418923600.0,262125300.0,262125300.0,1217998367.77,-0.4839,-743.9034,0.1246,100.11399999999999,3.5959,21.1029,1.0545,0.0,0.1195,1.3906,0.6948,0.0022,0.0026,0.6063
0.0,1,1,1122765000.0,1122765000.0,1122765000.0,13337664041.1,136.8873,2.6299,0.1035,143.8446,2.5027,23.9218,1.39,0.0306,-0.0549,0.0954,0.6184,0.0026,0.0037,0.4313
0.0,0,0,620946000.0,618601500.0,618601500.0,1007990345.78,-0.9142,-393.8015,0.0817,194.9001,1.8471,21.7029,1.5113,0.0436,0.4703,0.1059,0.509,0.0,0.0,0.3566
1.0,1,1,456447100.0,446386500.0,446386500.0,2120174603.08,55.8607,6.4446,0.0535,37.0691,9.7116,22.4575,1.0374,0.0,-0.0271,0.1093,0.5717,0.0,0.0018,0.7137
0.0,1,1,1873304800.0,1800034700.0,1334184700.0,7348421944.39,95.5135,3.7691,0.0276,-80.0231,-4.4987,23.2059,1.6569999999999998,0.0748,-0.2727,0.5382,0.6817,0.0025,0.0011,0.5781
0.0,1,1,1155000000.0,1155000000.0,1155000000.0,3562395651.07,193.9655,1.8559999999999999,0.0681,120.2847,2.9929,22.7854,1.0317,0.0,0.0091,0.1794,0.6746,0.0026,0.0052,0.8374
1.0,1,1,354302300.0,323023200.0,323023200.0,1163574983.93,62.2245,5.7855,0.0624,55.4145,6.4965,21.3163,1.103,0.0,0.0659,0.4354,0.7069,0.0063,0.0049,0.39399999999999996
0.0,1,1,1353704300.0,1286049100.0,1286049100.0,14832767716.5,77.3013,4.6571,0.0942,125.1521,2.8765,24.3271,1.6635,0.0272,-0.0069,0.3097,0.35700000000000004,0.0121,0.004,0.4394
0.0,0,0,1243390100.0,1107127700.0,1107127700.0,2608005042.78,3.9309,91.5825,0.0156,3.1415,114.5953,22.2085,1.0077,0.0,-0.0188,0.1877,0.8333,0.0021,0.002,0.46799999999999997
1.0,0,2,431940300.0,403087400.0,403087400.0,1386744064.65,134.5593,2.6754,0.0933,225.8753,1.5938,21.3206,1.0109,0.0,0.1113,0.8029999999999999,0.4988,0.0124,0.0096,0.6166
0.0,0,0,601276200.0,500325600.0,500325600.0,2138200619.25,58.2223,6.1832,0.161,62.2547,5.7827,21.6354,1.0001,0.0,-0.0124,0.4183,0.7506,0.0,0.0,0.491
1.0,0,0,1100766800.0,885294300.0,885294300.0,2503053594.53,5.5923,64.3748,0.3065,118.91,3.0275,22.1929,1.0464,0.0,0.0956,1.7304,0.9364,0.0023,0.0016,0.321
0.0,0,0,529400000.0,393148800.0,393148800.0,1143225244.91,200.6801,1.7939,0.1317,108.7088,3.3116,21.7322,1.2652,0.0,0.1817,-0.0028,0.8542,0.0076,0.0063,0.7240000000000001
0.0,1,1,18506710500.0,13310037600.0,9994360000.0,70961743000.0,103.0308,3.4941,0.0327,49.2483,7.3099,26.2507,3.023,0.0614,0.2917,0.3372,0.4144,0.0299,0.0173,0.1559
0.0,1,1,920000000.0,920000000.0,920000000.0,3756260049.97,45.9295,7.8381,0.0598,19.3765,18.5792,22.1882,1.0274,0.0,0.081,1.0293,0.6382,0.0077,0.0117,0.6754
0.0,1,1,1821933000.0,1821933000.0,1821933000.0,16655751258.1,41.148999999999994,8.7487,0.024,7.0941,50.7467,24.0697,1.1299,0.0,0.0537,0.2251,0.9212,0.0061,0.0085,0.2821
1.0,0,0,835724300.0,820312900.0,820312900.0,2784092969.55,80.8299,4.4538,0.1224,96.551,3.7286,21.9377,1.1121,0.0,0.1045,1.1972,0.5764,0.0088,0.0052,0.3922
0.0,0,1,2042914200.0,833190600.0,833190600.0,31107700873.5,34.8932,10.3172,0.0941,45.3812,7.9328,24.4796,1.0672,0.0,0.0454,0.3519,0.4118,0.0034,0.0009,0.483
0.0,0,2,1272646500.0,1132210100.0,1132210100.0,1997212067.63,204.6617,1.7590000000000001,0.0937,178.7488,2.0140000000000002,21.9385,1.0511,0.0,-0.0141,0.0447,0.6643,0.0238,0.0095,0.6935
0.0,0,1,10618607900.0,10616892600.0,10616892600.0,59404261231.1,218.1157,1.6505,0.0415,9.0122,39.9459,25.9821,1.694,0.0296,0.1499,0.0805,0.5658,0.0323,0.0079,0.2833
0.0,1,1,662572900.0,662572900.0,662572900.0,2153258475.28,105.2324,3.4210000000000003,0.0332,21.2012,16.9802,22.7186,1.5625,0.0,0.1297,0.4365,0.5681,0.0088,0.0032,0.5246
0.0,0,0,175466600.0,172237600.0,172237600.0,1857345320.29,-30.3792,-11.8502,0.0447,78.4331,4.5899,21.7056,1.0089,0.0,-0.006,0.2577,1.2056,0.0058,0.0029,0.5704
0.0,0,0,515684200.0,261361800.0,261361800.0,3412428225.79,29.6416,12.1451,0.0447,21.2259,16.9604,22.3633,1.1315,0.0591,0.0269,0.6091,0.7241,0.0058,0.0036,0.484
0.0,1,1,969978600.0,961179900.0,961179900.0,4575786133.89,52.667,6.8354,0.0715,48.2658,7.4587,22.3943,1.0467,0.0,0.2313,2.1046,0.3495,0.0233,0.0099,0.5207
1.0,1,1,4421354800.0,4421354800.0,4421354800.0,22664700187.7,142.9195,2.5189,0.08900000000000001,69.708,5.1644,24.0109,1.0238,0.0,0.0127,0.7269,0.2774,0.0098,0.0179,0.4023
1.0,0,0,654733000.0,638815900.0,638815900.0,2458010645.76,224.0617,1.6067,0.1247,206.5404,1.743,22.484,1.5648,0.0508,-0.12,0.5049,0.6649,0.0028,0.0008,0.568
0.0,0,1,671616000.0,453773200.0,453773200.0,3026988771.66,48.041000000000004,7.4936,0.2193,107.7489,3.3411,22.31,1.0995,0.0,-0.0045,0.2903,0.418,0.0,0.0005,0.2444
0.0,0,2,564569400.0,564512700.0,564512700.0,1059865063.51,-24.8062,-14.5125,0.1525,92.0975,3.9089,21.0864,1.0108,0.0,0.0789,0.6849,0.5689,0.0412,0.0216,0.7632
1.0,0,0,1019046500.0,800702400.0,800702400.0,2455134884.48,124.5072,2.8914,0.0893,97.0534,3.7093,21.9619,1.0075,0.0,0.0433,0.3674,0.3786,0.0121,0.009000000000000001,0.5891
0.0,0,0,368500000.0,368500000.0,368500000.0,554580186.46,70.5426,5.1033,0.0635,86.9334,4.1411,21.057,1.1375,0.0,0.0593,0.201,0.9286,0.0135,0.0028,0.5951
1.0,0,0,964603800.0,949807800.0,949807800.0,5903935598.89,45.9935,7.8272,0.0806,56.0949,6.4177,23.1463,1.359,0.0887,0.1577,0.3561,0.7768,0.0053,0.0036,0.5453
0.0,1,1,1207056700.0,1207056700.0,738206100.0,4087330312.47,46.7624,7.6985,0.1795,57.2373,6.2896,22.2929,1.1526,0.0,0.0506,0.8717,0.5052,0.0036,0.0036,0.1656
1.0,0,0,468861100.0,383482700.0,383482700.0,1403487074.0,58.9169,6.1103,0.1394,128.7968,2.7951,21.5783,1.0563,0.0,0.1067,0.304,1.0693,0.004,0.0028,0.4833
0.0,0,2,316106700.0,144408800.0,144408800.0,458491970.92,15.5283,23.1835,0.0788,22.6033,15.9269,22.5627,1.8775,0.0,-0.8934,0.0205,1.0952,0.0,0.0004,0.3172
0.0,0,1,1058536800.0,1057946200.0,1057946200.0,1561355693.73,212.8792,1.6911,0.1732,-59.5022,-6.0502,21.781,1.0994,0.0,-0.0947,0.0634,0.7297,0.0,0.0,0.4163
1.0,0,1,323270000.0,290486300.0,290486300.0,97150543.15,141.8719,2.5375,0.1235,-323.1018,-1.1142,19.3145,1.6707,0.0,0.068,0.1736,0.6674,0.0,0.0,0.8282
1.0,0,1,1595174100.0,1595171000.0,1595171000.0,-78833659.4,195.122,1.845,0.3623,23.2261,15.4998,22.2853,-0.9042,0.0,-0.973,0.0544,0.6946,0.0,0.0,0.3455
0.0,0,0,646422500.0,524528800.0,524528800.0,1876922034.61,14.3332,25.1166,0.0541,64.1357,5.6131,22.0643,1.0888,0.0,0.0632,0.0708,0.4948,0.0135,0.0079,0.4987
0.0,0,2,436722800.0,389430400.0,389430400.0,3365501904.63,107.7103,3.3423,0.0624,130.9567,2.7489999999999997,22.2307,1.0468,0.0,0.0862,1.7233,0.6199,0.0032,0.0024,0.7732
0.0,0,0,502603600.0,484569700.0,484569700.0,1387516567.8,3.1974,112.5922,0.0612,26.3397,13.6676,21.182,1.0055,0.0,0.0374,0.4358,0.684,0.0,0.0089,0.3197
1.0,0,1,733329200.0,695561600.0,695561600.0,465528534.34,323.9449,1.1113,0.0541,155.2192,2.3193,22.8018,1.6559,0.0,-0.018000000000000002,0.0516,0.6581,0.0,0.0006,0.7995
0.0,1,1,1056226900.0,575466800.0,575466800.0,8582797595.3,76.8295,4.6857,0.1084,88.3089,4.0766,23.4943,1.3238,0.0,0.2769,0.5879,0.4806,0.0048,0.006,0.4861
1.0,0,0,395310700.0,213262700.0,213262700.0,2315588839.07,10.202,35.2872,0.0667,38.4949,9.3519,21.9678,1.0107,0.0,0.1252,1.3777,0.4164,0.0174,0.0096,0.4565
0.0,0,0,1280000000.0,903749900.0,903749900.0,2624885697.01,20.6229,17.4563,0.1392,81.6827,4.4073,21.8491,1.0141,0.0,0.0773,0.445,0.489,0.0143,0.0112,0.7577
0.0,0,2,482517500.0,369189600.0,369189600.0,1065846555.29,95.4148,3.773,0.2435,234.65,1.5342,21.27,1.0021,0.0,0.2798,4.6613,0.8948,0.0202,0.0055,0.5718
0.0,0,2,330902000.0,271217300.0,271217300.0,773744977.82,55.6517,6.4688,0.0806,88.5805,4.0641,20.6714,1.0889,0.0,0.1093,1.1188,0.6958,0.0148,0.0104,0.4616
0.0,1,1,1602290000.0,1602290000.0,1602290000.0,3851758445.24,81.2201,4.4324,0.0975,-209.4606,-1.7187,22.5299,1.3488,0.0,-0.1542,0.2246,0.7674,0.0013,0.001,0.4787
1.0,0,0,669044000.0,647429400.0,647429400.0,1775515132.26,25.0541,14.3689,0.0629,-38.315,-9.3958,21.5082,1.0043,0.0,0.1397,0.4542,1.1957,0.0027,0.0018,0.6207
0.0,0,0,2355225600.0,2353352500.0,2353352500.0,5836727059.0,59.946999999999996,6.0053,0.0643,101.1264,3.5599,23.3736,1.4896,0.1051,0.2276,0.18899999999999997,0.5915,0.0317,0.0132,0.38299999999999995
0.0,0,0,659735600.0,400789300.0,400789300.0,2817250564.69,18.35,19.6185,0.1139,239.4254,1.5036,22.1952,1.2797,0.1817,0.3169,5.6643,0.7638,0.0,0.0018,0.6331
0.0,0,1,3076942300.0,2912295100.0,2912295100.0,8071736830.4,135.1453,2.6638,0.0157,86.7658,4.1491,24.5848,4.0624,0.0337,0.1473,0.0172,0.4368,0.0,0.0,0.2165
1.0,1,1,721892000.0,715276900.0,715276900.0,2415470416.49,35.2095,10.2245,0.0757,41.7614,8.6204,22.269000000000002,1.0754,0.0,0.1511,0.5708,0.8332,0.0076,0.0019,0.5401
0.0,0,0,360756000.0,348296900.0,348296900.0,707794993.65,48.8116,7.3753,0.0568,63.2834,5.6887,20.6054,1.0172,0.0,0.138,1.9326,0.4774,0.0,0.0031,0.6402
0.0,0,0,849403300.0,761736200.0,761736200.0,2343379004.86,81.2054,4.4332,0.3564,269.2394,1.3371,21.6233,1.0265,0.0,0.0689,3.8468,0.4582,0.0061,0.0026,0.7091
0.0,0,2,2298879800.0,2257904300.0,2257904300.0,5270681787.33,44.828,8.0307,0.0266,48.5437,7.416,22.8645,1.0808,0.0,0.0702,0.3008,0.4294,0.0182,0.0075,0.4452
1.0,1,1,850894500.0,850275400.0,850275400.0,6706984033.21,69.8256,5.1557,0.1431,44.5489,8.081,23.0759,1.0569,0.0,-0.0763,0.3405,0.6051,0.0,0.0101,0.2709
0.0,0,2,188968300.0,186283100.0,186283100.0,1067523991.98,-7.8724,-45.7291,0.2993,131.7812,2.7318,20.8817,1.0019,0.0,0.0779,2.1496,0.8288,0.0076,0.0023,0.6204
0.0,0,0,463692500.0,363481300.0,363481300.0,2655419109.64,23.2949,15.454,0.0216,7.5808,47.4886,21.7231,1.002,0.0,0.1031,0.1038,1.2806,0.021,0.0065,0.6008
0.0,0,0,835616800.0,728206000.0,728206000.0,1740437138.01,124.2965,2.8963,0.2047,161.7323,2.2259,21.8879,1.2653,0.0,-0.0852,0.0819,0.4168,0.0054,0.0061,0.5559
0.0,0,0,157350000.0,155621300.0,155621300.0,928810323.24,40.3954,8.9119,0.0549,11.2484,32.0045,21.0275,1.1043,0.0,0.1149,0.3055,0.6232,0.0274,0.0096,0.2504
0.0,0,0,3245103900.0,2724502000.0,2724502000.0,15412062806.6,82.8767,4.3438,0.0877,73.0653,4.9271,23.9388,1.0842,0.0,0.1563,0.424,0.6423,0.01,0.0042,0.449
0.0,0,2,159138400.0,151760100.0,151760100.0,2537927991.9,-17.0363,-21.1314,0.0022,-20.5877,-17.4862,23.0937,1.047,0.0,-0.0122,0.0859,0.7137,0.0,0.0003,0.9657
1.0,0,1,607199100.0,548480600.0,548480600.0,3913788697.73,135.2519,2.6617,0.1193,104.8096,3.4348,23.1505,1.6531,0.0,-0.0771,0.1155,0.4493,0.0,0.0,0.557
0.0,0,0,201600000.0,183310800.0,183310800.0,385294147.4,162.6531,2.2133,0.1175,222.0167,1.6215,20.8783,1.145,0.0,0.2052,0.2238,0.9661,0.0,0.0004,0.6955
0.0,0,2,430000000.0,376522100.0,376522100.0,808092832.78,183.7297,1.9594,0.3432,316.0112,1.1392,21.3455,1.426,0.0,-0.0058,0.581,0.7438,0.0006,0.0008,0.6807
0.0,1,1,438850000.0,438850000.0,438850000.0,1508805653.66,108.7055,3.3117,0.1889,266.9435,1.3486,21.8065,1.0495,0.0,-0.0111,-0.0273,0.7434,0.0028,0.0009,0.6611
0.0,1,1,2617164200.0,2139739300.0,2139739300.0,26812870158.6,80.4991,4.4721,0.0588,66.5865,5.4065,25.1443,3.6899,0.0766,0.2195,0.1529,0.4959,0.0297,0.0223,0.1367
0.0,1,1,1841528500.0,1534607100.0,1534607100.0,935220057.1,163.7406,2.1986,0.0817,116.5313,3.0893,22.9124,2.4165,0.0,0.09,0.1161,0.6879,0.0,0.0,0.682
0.0,1,1,534071600.0,534071600.0,479320000.0,2621625028.59,26.4174,13.6274,0.0707,180.1441,1.9984,21.8799,1.0072,0.0,0.0883,0.3402,0.8608,0.0049,0.0022,0.5877
0.0,0,2,722272000.0,713011300.0,713011300.0,2586468366.95,44.1891,8.1468,0.1256,214.8356,1.6757,21.7437,1.1074,0.0,0.1772,0.7171,0.5977,0.0031,0.0024,0.4407
