ticker,lastChgPct,tradeDate,marketValue,negMarketValue,PE,PB,FY12P,PCF,NetAssetGrowRate,VSTD10,MACD,RSI,ROE,plusDI,minusDI,ADX,ASI,Hurst,avgTurnoverRate,label
600458,-0.06043046,2017-09-01,9232179300.0,7606354150.0,101.8682,1.9117,0.0373,21.5398,-0.0076,3101247.8991,-0.0698,53.9572,0.0186,11.4374,19.099,19.6829,-3.9569,0.6196,0.008,-0.03259912
600458,0.05502183,2017-08-01,9617522436.0,7923836758.0,49.4266,1.9754,0.0359,22.1879,0.0183,6970972.1218,0.1922,66.5492,0.0402,31.1769,13.7882,39.8851,6.924,0.7154,0.0096,-0.06043046
600458,0.06313835,2017-07-03,9216123336.0,7593125708.0,47.3637,1.893,0.038,21.2618,0.0183,3332887.5183,0.239,61.2736,0.0402,20.6254,13.5163,28.5417,9.2058,0.7975,0.0116,0.05502183
600458,-0.18716981,2017-06-01,8308961370.0,6845718735.0,42.7016,1.7066,0.0422,19.169,0.0183,2802799.2015,-0.1416,21.4018,0.0402,9.3188,47.2853,63.077,-40.5225,0.752,0.0085,0.06313835
600458,-0.09184373,2017-05-02,10500600456.0,8651401068.0,53.9649,2.1568,0.0334,24.2252,0.0183,1338947.6049,-0.5046,2.8881,0.0402,7.9982,42.9288,48.0884,-35.6264,0.7419,0.0091,-0.18716981
600458,0.03182461,2017-04-05,12194504658.0,10047001699.0,50.3928,2.5214,0.0258,18.4905,0.0342,3369838.6692,0.0576,61.2309,0.0504,37.2055,23.5771,44.523,-2.4261,0.591,0.0158,-0.09184373
600458,0.02093863,2017-03-01,11383678476.0,9378965378.0,48.5737,2.3236,0.0336,16.2744,0.5924,1292147.579,0.0526,49.6284,0.054,19.3771,9.1721,26.3198,-1.2698,0.6187,0.0104,0.03182461
600458,-0.02120141,2017-02-03,11062559196.0,9114396538.0,47.2035,2.2581,0.0364,15.8154,0.5924,1927508.1142,-0.0012,26.9381,0.054,14.4084,23.3185,32.9911,1.7511,0.5873,0.0067,0.02093863
600458,-0.08886027,2017-01-03,11447902332.0,9431879146.0,48.8478,2.3367,0.0384,16.3662,0.5924,1745423.3856,0.072,53.4646,0.054,12.686,21.0533,46.5056,-4.9786,0.6184,0.0062,-0.02120141
600458,-0.02755166,2016-12-01,12347036316.0,10172671898.0,52.6843,2.5203,0.0238,17.6517,0.5924,2087009.5487,-0.067,31.5617,0.054,11.0431,21.8548,15.8951,-16.0175,0.5383,0.0049,-0.08886027
600458,0.04447351,2016-11-01,12828715236.0,10569525158.0,54.7396,2.6186,0.0236,18.3403,0.5924,1399798.7409,0.0,46.4043,0.054,14.792,35.421,30.3618,-20.0053,0.6064,0.0092,-0.02755166
600458,-0.11001164,2016-10-10,12660127614.0,10430626517.0,54.7241,2.6069,0.0251,22.9293,0.6364,1788170.9616,-0.066,48.582,0.0599,18.6734,20.4085,40.564,-9.2514,0.6288,0.0078,0.04447351
600458,0.02812687,2016-09-01,13438841868.0,11072205954.0,58.0902,2.7673,0.0237,24.3396,0.6364,3249651.2807,-0.0102,46.1894,0.0599,20.5299,23.6709,19.8466,-8.8124,0.5829,0.0082,-0.11001164
600458,0.07252888,2016-08-01,13005330840.0,10715038020.0,86.3044,2.7269,0.0249,86.1272,0.647,2294952.2527,-0.5504,33.8859,0.0445,12.145,31.1379,30.7665,-41.668,0.71,0.0102,0.02812687
600458,0.21339564,2016-07-01,12114224838.0,9980859489.0,80.391,2.5401,0.0181,80.2259,0.647,5262386.3414,0.0906,56.1203,0.0445,24.6438,18.1469,33.5976,-4.8576,0.6297,0.0196,0.07252888
600458,-0.002331,2016-06-01,10235677050.0,8433131775.0,67.9248,2.1462,0.031,67.7853,0.647,2683407.5049,0.2472,62.965,0.0445,22.5955,15.7284,34.6769,13.658,0.5377,0.0299,0.21339564
600458,-0.10376045,2016-05-03,10661160096.0,8783685488.0,70.7483,2.2354,0.0311,70.603,0.647,3067217.0795,-0.21,27.0065,0.0445,14.0304,26.5363,45.3257,1.4452,0.6209,0.0108,-0.002331
600458,0.18286656,2016-04-01,11351566548.0,9352508494.0,75.3299,2.3802,0.0363,41.9164,0.5656,5857838.4617,0.272,70.7381,0.0863,22.7867,18.8684,31.7661,7.8044,0.5667,0.0158,-0.10376045
600458,-0.10471976,2016-03-01,9930613734.0,8181791377.0,38.8561,2.127,0.0415,63.3054,0.0124,2775480.24,-0.1084,39.6967,0.0547,14.7372,35.4723,26.7264,-60.4336,0.5816,0.0182,0.18286656
600458,-0.23389831,2016-02-01,10637076150.0,8763842825.0,41.6203,2.2784,0.0387,67.8089,0.0124,3097706.203,0.2174,47.8588,0.0547,15.2964,30.6245,44.9546,-22.0948,0.6494,0.0189,-0.10471976
600458,-0.02047593,2016-01-04,12804631290.0,10549682495.0,50.1014,2.7426,0.0322,81.6266,0.0124,2175782.2124,-0.1304,29.4824,0.0547,13.8733,43.7476,19.049,-50.9764,0.6553,0.0185,-0.23389831
600460,0.17788462,2019-06-03,22265685352.0,22265685352.0,136.9977,6.4524,0.0131,75.9133,0.0764,29394513.5496,0.1514,56.6474,0.0477,23.6518,20.1341,23.3816,24.1006,0.6662,0.0472,-0.03206997
600460,-0.11273614,2019-05-06,17188006960.0,17188006960.0,105.7554,4.9809,0.017,58.6013,0.0764,30521652.4312,-1.0468,33.0588,0.0477,10.5905,35.8426,32.8026,-91.5243,0.6378,0.0853,0.17788462
600460,0.45866667,2019-04-01,23039801696.0,23039801696.0,135.1605,6.7213,0.0126,95.7613,0.3201,57866813.6007,0.1138,64.3921,0.0532,42.9877,15.627,49.6512,44.2972,0.6327,0.0742,-0.11273614
600460,0.14097363,2019-03-01,14695089920.0,14695089920.0,79.0815,4.3087,0.0188,49.2769,0.3266,21919572.5273,-0.0442,53.4351,0.062,24.6964,12.445,52.4957,6.9825,0.6206,0.1147,0.45866667
600460,0.21428571,2019-02-01,13737284952.0,13737284952.0,73.9271,4.0279,0.0226,46.0651,0.3266,34740844.473,0.2538,73.2308,0.062,40.5799,8.6468,55.6122,15.6658,0.5461,0.0523,0.14097363
600460,-0.10176991,2019-01-02,10653940192.0,10127004160.0,57.3341,3.1238,0.0291,35.7258,0.3266,3308176.166,-0.1492,10.0,0.062,5.9752,30.6631,44.3212,-11.5454,0.6312,0.0345,0.21428571
600460,0.02961276,2018-12-03,12412102736.0,11798209280.0,66.7957,3.6393,0.0209,41.6214,0.3266,8294678.3648,-0.016,41.4365,0.062,37.8999,20.7921,24.5128,-5.6718,0.6421,0.0118,-0.10176991
600460,-0.12112112,2018-11-01,11637986392.0,11062380160.0,62.6298,3.4124,0.0223,39.0256,0.3266,9318891.823,0.1464,59.507,0.062,25.4046,25.2129,22.3718,-0.356,0.5828,0.0277,0.02961276
600460,-0.13205908,2018-10-08,12307137808.0,11698435840.0,68.2313,3.5968,0.0211,49.2577,0.2464,8105712.0369,0.061,39.6296,0.0649,11.8873,35.3936,39.9612,-9.0064,0.6122,0.0184,-0.12112112
600460,-0.07846277,2018-09-03,14891899160.0,14155356800.0,82.5614,4.3522,0.0174,59.6028,0.2464,5268768.0526,-0.0488,40.2655,0.0649,9.8319,32.8704,20.5586,-17.4261,0.6053,0.0177,-0.13205908
600460,0.02377049,2018-08-01,16217081376.0,15414996480.0,96.637,4.8255,0.0152,51.5252,0.2432,24595291.4836,0.0438,46.6859,0.0654,21.4966,26.4899,25.4395,-19.5702,0.5993,0.0223,-0.07846277
600460,-0.0929368,2018-07-02,16046513368.0,15252864640.0,95.6206,4.7748,0.0143,50.9833,0.2432,11776274.6281,0.0738,38.5791,0.0654,11.5229,27.3859,54.5765,8.0506,0.5362,0.0358,0.02377049
600460,-0.15408805,2018-06-01,16781267864.0,15951278720.0,99.999,4.9934,0.0164,53.3178,0.2432,6398282.5478,-0.338,16.6612,0.0654,5.1584,37.3933,48.2444,-51.4758,0.637,0.0281,-0.0929368
600460,-0.00872818,2018-05-02,20336954800.0,19331104000.0,121.1872,6.0514,0.0135,64.615,0.2432,44530910.1533,-0.0086,55.5763,0.0654,24.5177,18.4761,19.5092,-14.9265,0.6059,0.0319,-0.15408805
600460,-0.00248756,2018-04-02,21111071144.0,20066933120.0,124.5589,8.0405,0.013,59.907,0.0266,23259099.7578,-0.1054,48.2524,0.0669,26.6459,25.5229,25.2037,28.1027,0.6148,0.0673,-0.00872818
600460,0.25136187,2018-03-01,21596533936.0,20528385280.0,126.813,8.3417,0.0126,60.6824,0.034,29347299.0661,0.7732,78.3187,0.0682,35.1525,7.339,42.2857,59.6921,0.646,0.079,-0.00248756
600460,-0.16720674,2018-02-01,16978077104.0,16138353920.0,99.6938,6.5578,0.016,47.7054,0.034,14895338.5549,-0.7932,26.5926,0.0682,7.4088,35.5818,40.5242,-60.5677,0.6585,0.076,0.25136187
600460,0.26062092,2018-01-02,19867386240.0,19867386240.0,116.6596,7.6738,0.0136,55.8238,0.034,30327805.369,-0.1366,56.7967,0.0682,28.0279,15.6753,29.0727,7.3402,0.6002,0.086,-0.16720674
600460,0.23138833,2017-12-01,16786881280.0,16786881280.0,98.5711,6.484,0.0108,47.1682,0.034,36486510.1974,0.188,62.5947,0.0682,37.9407,15.7318,26.868,24.6216,0.605,0.1326,0.26062092
600460,-0.04606526,2017-11-01,12958075520.0,12958075520.0,76.0887,5.0051,0.014,36.4099,0.034,26023677.7724,-0.0746,61.8391,0.0682,36.2117,10.5685,30.4464,24.9873,0.7278,0.1022,0.23138833
600460,0.00947867,2017-05-02,7931988480.0,7931988480.0,62.6367,3.1502,0.0082,22.7209,0.1951,5967263.9262,0.0688,58.6885,0.0519,35.0256,15.881,42.4477,7.3646,0.6288,0.0096,-0.04694836
600460,0.01768489,2017-04-05,8069176960.0,8069176960.0,84.1492,3.2448,0.0071,21.1368,0.2792,2512091.1459,-0.0752,40.9869,0.0397,24.5057,24.7651,27.9997,-7.7772,0.6308,0.0074,0.00947867
600460,0.02809917,2017-03-01,7757384960.0,7757384960.0,491.304,3.1642,0.0074,24.0187,0.2456,3240222.3256,0.0256,49.0494,0.0065,18.899,15.1176,20.8221,-1.3932,0.7471,0.0108,0.01768489
600460,-0.02733119,2017-02-03,7582781440.0,7582781440.0,79.0768,3.0492,0.0075,23.4781,0.2456,4041366.5947,0.0352,37.3984,0.0065,21.4549,24.7801,26.5773,1.1965,0.6508,0.0056,0.02809917
600460,-0.06886228,2017-01-03,7844686720.0,7844686720.0,496.8332,3.1999,0.0073,24.289,0.2456,1500572.1897,-0.0528,25.1046,0.0065,14.6257,25.9244,31.4614,-4.6112,0.5729,0.0053,-0.02733119
600460,-0.13366961,2016-08-01,8505685760.0,8505685760.0,679.2984,3.5423,0.0155,37.6066,0.0729,11509706.4646,-0.2302,30.8824,0.0052,7.5367,39.4865,38.7784,-19.4884,0.6958,0.012,0.0349345
600460,0.0998613,2016-07-01,9702967040.0,9702967040.0,774.9181,4.0409,0.0136,42.9002,0.0729,18942446.8945,-0.0386,59.8202,0.0052,19.8623,21.525,21.7186,1.114,0.6241,0.0261,-0.13366961
600460,0.29676259,2016-06-01,9154213120.0,9154213120.0,731.0924,3.8124,0.0144,40.474,0.0729,31562353.3943,0.262,70.1353,0.0052,54.0778,11.9135,45.9757,11.1654,0.6708,0.0574,0.0998613
600460,-0.08401977,2016-05-03,7158744320.0,7158744320.0,571.7262,2.9814,0.0233,31.6513,0.0729,10030573.8579,-0.0954,35.3495,0.0052,20.499,22.6389,22.6037,1.5049,0.6861,0.0459,0.29676259
600460,0.17635659,2016-04-01,7557838080.0,7557838080.0,603.5994,3.1476,0.0201,28.7974,0.0334,4777548.3853,0.112,75.0191,0.0513,25.828,19.7289,29.222,1.3082,0.706,0.0168,-0.08401977
600460,-0.00959693,2016-03-01,6585047040.0,6585047040.0,165.1373,2.7418,0.0231,25.0908,0.0334,6078039.773,-0.0154,29.0188,0.0513,16.93,35.2191,30.7813,-30.263,0.7036,0.0145,0.17635659
600460,-0.41129944,2016-02-01,6348085120.0,6348085120.0,159.1948,2.6431,0.0416,24.1879,0.0334,3278723.1123,-0.085,32.8467,0.0513,5.6475,34.2844,69.1592,-26.0548,0.7112,0.0192,-0.00959693
600460,-0.01006711,2016-01-04,9939928960.0,9939928960.0,249.2697,4.1386,0.0266,37.8738,0.0334,11885224.5695,-0.1304,40.4374,0.0513,23.9876,35.884,27.747,-21.13,0.5541,0.0173,-0.41129944
600466,-0.14942529,2019-06-03,17516713960.0,17513163784.0,7.2444,1.0787,0.1891,275.4694,0.3517,3143343.3147,-0.0022,27.2727,0.1573,9.244,20.5235,33.6119,-1.506,0.6894,0.0067,0.05067568
600466,-0.05691057,2019-05-06,18680516080.0,18676730032.0,7.7257,1.1504,0.1771,293.7715,0.3517,9090901.1678,-0.2896,12.0,0.1573,10.3856,43.5114,36.777,-14.5736,0.7382,0.0073,-0.14942529
600466,0.1884058,2019-04-01,23096995920.0,23092314768.0,10.385,1.4656,0.1439,49.9952,0.4223,12703423.8808,0.0122,73.2456,0.1476,42.4804,15.38,39.5208,1.3073,0.5454,0.0129,-0.05691057
600466,0.11891892,2019-03-01,18680516080.0,18676730032.0,9.1671,1.2668,0.1808,-11.2845,0.5755,13244336.44,0.0972,63.4328,0.1447,31.2438,6.1068,46.7162,12.1213,0.5873,0.0146,0.1884058
600466,0.03159851,2019-02-01,16800528040.0,16797123016.0,8.2446,1.1393,0.2005,-10.1488,0.5755,5722165.5828,0.0666,70.2381,0.1447,21.6098,7.4897,36.7439,5.5588,0.6456,0.0078,0.11891892
600466,0.03262956,2019-01-02,15666567000.0,15608702025.0,7.6881,1.0624,0.2212,-9.4638,0.5755,6329929.2065,-0.0604,25.7576,0.1447,18.3375,24.7606,16.569,-2.2436,0.7055,0.0037,0.03159851
600466,0.09684211,2018-12-03,15757735488.0,15697894608.0,7.7328,1.0686,0.1514,-9.5189,0.5755,2113559.8965,-0.0214,44.5545,0.1447,23.2938,18.106,28.4757,-0.0719,0.6907,0.006,0.03262956
600466,-0.06679764,2018-11-01,14474435060.0,14419467585.0,7.1031,0.9816,0.1724,-8.7437,0.5755,5639023.149,0.169,70.3297,0.1447,29.5622,9.9843,36.2487,10.6771,0.6711,0.0043,0.09684211
600466,-0.05390335,2018-10-08,14623656040.0,14568121890.0,8.5891,0.9593,0.1709,4.2235,0.2212,2937502.8204,-0.0066,43.4109,0.1312,18.6103,33.413,24.9736,-4.3402,0.5887,0.0055,-0.06679764
600466,-0.11513158,2018-09-03,16593372976.0,16530358716.0,9.746,1.0885,0.1505,4.7923,0.2212,3959369.0496,0.0596,56.7901,0.1312,18.7023,17.6494,15.7669,3.0538,0.6819,0.0038,-0.05390335
600466,-0.01935484,2018-08-01,17070880112.0,17006052492.0,11.0264,1.0842,0.1448,3.4945,0.3409,4357277.7573,0.0708,44.7917,0.1336,24.5192,32.7967,22.032,-9.3331,0.6296,0.0038,-0.11513158
600466,-0.33760684,2018-07-02,17787140816.0,17719593156.0,11.4891,1.1297,0.1394,3.6412,0.3409,13531178.1859,-0.183,22.6415,0.1336,10.8124,42.5103,37.6878,-25.2122,0.6211,0.0038,-0.01935484
600466,-0.03405573,2018-06-01,19569266712.0,19494950940.0,12.6402,1.2429,0.1264,4.006,0.3409,5013670.6627,-0.1468,27.5259,0.1336,7.3919,24.4539,42.5974,-6.8464,0.6685,0.0059,-0.33760684
600466,-0.02515091,2018-05-02,20937455532.0,20832839730.0,13.5239,1.3297,0.1181,4.2861,0.3409,2769551.4489,0.0422,38.9364,0.1336,18.377,14.1844,21.79,2.0165,0.6862,0.0063,-0.03405573
600466,0.01635992,2018-04-02,20916112560.0,20811603400.0,15.3125,1.4381,0.1188,2.7689,0.3595,6180132.3242,0.0256,48.8789,0.1308,17.1673,13.6986,27.0976,12.4802,0.766,0.0064,-0.02515091
600466,-0.20487805,2018-03-01,20894768609.0,8640204639.0,16.9281,1.9334,0.1101,3.2311,0.2525,6200521.5146,-0.1754,40.3509,0.1224,13.2027,20.6888,36.2781,-6.2803,0.7224,0.0293,0.01635992
600466,0.31550802,2018-02-01,23925470491.0,9893431461.0,19.3835,2.2138,0.0962,3.6998,0.2525,10355169.3521,-0.3772,28.0644,0.1224,17.4329,30.2967,40.2494,-34.6472,0.7672,0.0338,-0.20487805
600466,0.05769231,2018-01-02,20531938102.0,8490170442.0,16.6341,1.8998,0.085,3.175,0.2525,6706862.4739,0.1492,72.3859,0.1224,46.1838,9.4801,37.8513,13.017,0.7104,0.0592,0.31550802
600466,0.03150525,2017-12-01,19230016871.0,7951812441.0,15.5794,1.7794,0.0716,2.9737,0.2525,5772834.2236,0.2068,71.5334,0.1224,34.3844,10.3419,26.5552,13.803,0.7031,0.0168,0.05769231
600466,-0.03707865,2017-11-01,18290926147.0,7563488637.0,14.8186,1.6925,0.0771,2.8285,0.2525,7392092.0812,0.0192,51.7902,0.1224,18.2062,21.4916,27.8787,0.013,0.746,0.0176,0.03150525
600466,-0.05419766,2017-10-09,19208673900.0,7942986900.0,16.582,1.7747,0.0789,4.1302,0.4713,11344186.983,-0.3574,18.3851,0.122,17.8168,32.8825,45.1022,-34.4972,0.6518,0.0192,-0.03707865
600466,0.05611672,2017-09-01,19806277088.0,8190102048.0,17.0979,1.8299,0.0779,4.2587,0.4713,11398303.0032,0.0276,52.6092,0.122,32.9401,7.005,35.2311,10.851,0.5605,0.0359,-0.05419766
600466,0.03244496,2017-08-01,19123302016.0,7907684736.0,17.2097,1.8777,0.0807,22.9884,0.3121,8389625.2714,0.1526,63.4831,0.1215,31.1474,17.4376,35.6812,9.0913,0.6425,0.0197,0.05611672
600466,0.06150062,2017-07-03,18568384770.0,7678220670.0,16.7103,1.8233,0.0849,22.3214,0.3121,4445738.309,0.0162,56.3462,0.1215,19.6401,19.907,13.9625,-0.4207,0.7209,0.0188,0.03244496
600466,-0.01094891,2017-06-01,16825526508.0,6954526308.0,15.1419,1.6521,0.0902,20.2262,0.3121,2995114.3882,-0.0148,37.1665,0.1215,18.6738,40.6224,36.6469,-12.2203,0.5932,0.0154,0.06150062
600466,-0.16036772,2017-05-02,18490997406.0,7642918506.0,16.6407,1.8157,0.0872,22.2283,0.3121,7633340.4778,-0.157,35.3747,0.1215,25.3894,35.037,45.5586,-5.9266,0.7096,0.0158,-0.01094891
600466,0.06877729,2017-04-05,20949754980.0,8638475580.0,19.4402,2.24,0.0769,-12.119,0.2218,11771880.9259,0.1568,77.6827,0.1262,32.3586,27.3547,29.3488,17.6176,0.827,0.0285,-0.16036772
600466,0.0189099,2017-03-01,19431966609.0,8012626839.0,18.0318,2.0777,0.0781,-11.2409,0.2218,9153574.1393,0.0076,41.5883,0.1262,21.4113,15.797,19.5021,2.3805,0.7399,0.0411,0.06877729
600466,-0.07032058,2017-02-03,18983043288.0,7827516648.0,17.6152,2.0297,0.0783,-10.9813,0.2218,15861534.8232,-0.0822,41.9593,0.1262,15.3175,23.6139,28.0978,6.446,0.7412,0.035,0.0189099
600466,0.22250316,2017-01-03,20821492148.0,8531647808.0,19.3212,2.2262,0.0724,-12.0448,0.2218,72078648.8247,-0.181,49.4431,0.1262,29.5369,17.5873,42.844,-7.6377,0.767,0.0481,-0.07032058
600466,0.00892857,2016-12-01,17473350352.0,7165182656.0,16.2143,1.8683,0.0712,-10.1079,0.2218,6770581.6112,-0.0026,55.4019,0.1262,30.5757,20.5534,36.8747,-6.0006,0.6092,0.1154,0.22250316
600466,-0.00381194,2016-11-01,16661629920.0,6832325760.0,15.4611,1.7815,0.0614,-9.6384,0.2218,15031710.2214,0.0292,45.977,0.1262,6.0926,39.818,40.3874,2.1237,0.5951,0.022,0.00892857
600466,-0.05748503,2016-10-10,16747074176.0,6867363328.0,14.3108,1.9736,0.0612,-16.4827,0.1188,4675622.4415,0.0104,50.0,0.14,12.8743,30.6822,28.1108,-0.2239,0.615,0.0153,-0.00381194
600466,0.06914213,2016-09-01,17644238864.0,7235257792.0,15.0775,2.0793,0.0581,-17.3657,0.1188,2930300.394,0.0094,44.4444,0.14,18.2623,23.5336,18.8026,-5.1394,0.5379,0.0146,-0.05748503
600466,-0.08761682,2016-08-01,16682990984.0,6841085152.0,20.5804,1.9,0.0622,-7.6766,0.4655,5414172.3206,-0.2154,16.1408,0.106,10.6723,37.6209,36.7622,-16.7972,0.73,0.0098,0.06914213
600466,0.05030675,2016-07-01,18092821208.0,7419205024.0,22.3196,2.0606,0.0573,-8.3253,0.4655,10410648.7692,0.1352,72.4621,0.106,30.744,8.2734,47.1211,7.8573,0.6758,0.0122,-0.08761682
600466,-0.05671296,2016-06-01,17302461840.0,7095107520.0,21.3446,1.9706,0.0599,-7.9616,0.4655,4353128.1407,0.1958,61.9565,0.106,25.9549,13.5759,33.1482,10.5614,0.5792,0.015,0.05030675
600466,-0.05984766,2016-05-03,18712292064.0,7673227392.0,23.0838,2.1311,0.0554,-8.6104,0.4655,7166301.6871,-0.1798,19.3309,0.106,10.3952,23.3472,40.1901,-0.2634,0.6906,0.0126,-0.05671296
600466,-0.40782123,2016-02-01,18156904400.0,3731550150.0,22.5551,2.0422,0.0711,18.8532,16.0686,3639873.8823,0.0144,38.7991,0.0749,10.3365,33.0983,55.6288,-25.4309,0.8276,0.0325,0.00825472
600466,0.02873563,2016-01-04,27288363309.0,5658786051.0,33.8984,3.0693,0.0473,28.3349,16.0686,7473986.8396,-0.218,38.3932,0.0749,19.1013,38.8353,25.3251,-42.4371,0.9775,0.0305,-0.40782123
600478,-0.13143631,2018-02-01,9464781704.0,8211225400.0,-57.3207,7.6791,0.0083,-18.4627,0.5305,3235909.3447,0.0412,45.0262,-0.1268,22.738,36.469,27.7444,-11.05,0.5278,0.006,-0.04680187
600478,-0.02766798,2018-01-02,10802196510.0,9371507250.0,-65.4204,8.7642,0.0072,-21.0715,0.5305,4366579.7433,0.1082,45.0,-0.1268,38.5531,19.6426,40.7148,2.5264,0.7387,0.0072,-0.13143631
600478,-0.1101993,2017-12-01,11257799356.0,9766768100.0,-68.1796,9.1338,0.002,-21.9602,0.5305,4527854.1215,-0.1052,15.1515,-0.1268,4.9982,27.5496,60.5873,-9.6103,0.7474,0.0053,-0.02766798
600478,-0.14614615,2017-11-01,12088400907.0,11080054150.0,-73.2099,9.8077,0.0019,-23.5805,0.5305,4686742.8391,-0.141,22.4138,-0.1268,28.5514,17.1484,32.5825,-3.7157,0.6776,0.0136,-0.1101993
600478,0.12626832,2017-10-09,13994167218.0,12826852100.0,-62.31,11.363,0.0016,-38.3043,0.4994,4198961.3659,-0.0354,45.1852,-0.1656,27.0446,11.2247,45.661,7.2411,0.6344,0.0135,-0.14614615
600478,0.06610577,2017-09-01,12436168482.0,11398812900.0,-55.3729,10.0979,0.0019,-34.0398,0.4994,4531535.7259,0.0956,62.037,-0.1656,31.0227,10.0684,28.542,8.1729,0.6601,0.0194,0.12626832
600478,-0.03368177,2017-08-01,11392865757.0,10442536650.0,-54.3487,8.9044,0.0021,-42.5067,0.1071,3865146.2078,0.008,31.6239,-0.1495,14.5857,31.4066,25.2508,-9.6637,0.6833,0.0105,0.06610577
600478,-0.05901639,2017-07-03,11949293877.0,10952550650.0,-57.0031,9.3393,0.002,-44.5828,0.1071,1739921.2812,-0.1352,16.0377,-0.1495,9.7267,19.3493,27.1203,-7.756,0.6741,0.0103,-0.03368177
600478,0.01553829,2017-06-01,12533543403.0,11488065350.0,-59.7902,9.7959,0.0021,-46.7626,0.1071,2362054.1439,0.2382,71.7105,-0.1495,26.6664,18.9307,27.2107,6.3535,0.7035,0.0066,-0.05901639
600478,-0.04046858,2017-05-02,12269240046.0,11245808700.0,-58.5293,9.5894,0.0022,-45.7765,0.1071,2129383.4821,-0.0808,28.2609,-0.1495,6.3473,39.3892,53.4482,-13.0589,0.6912,0.008,0.01553829
600478,-0.07669617,2017-04-05,13618578237.0,12482592650.0,-64.3575,10.4187,0.0021,-70.6968,0.0402,3536424.2229,-0.1026,37.3333,-0.1461,28.8256,33.6838,27.706,-7.051,0.5678,0.0053,-0.04046858
600478,0.05497925,2017-03-01,14077631436.0,12903354200.0,-122.7239,10.1186,0.0128,172.5053,0.1392,2634623.1699,0.0386,55.814,-0.078,27.4257,8.7086,44.0352,-0.643,0.6429,0.0055,-0.07669617
600478,-0.036,2017-02-03,13326453474.0,12214835300.0,-116.1754,9.5787,0.0153,163.3005,0.1392,3159595.8953,0.0884,43.3962,-0.078,21.4992,19.1771,27.0435,9.9243,0.6305,0.0046,0.05497925
600478,-0.06367041,2017-01-03,13952435109.0,12788601050.0,-121.6325,10.0286,0.0146,170.9712,0.1392,2026753.4685,0.0756,44.2478,-0.078,21.2511,21.6025,14.8032,-4.2425,0.6479,0.0041,-0.036
600478,-0.05235138,2016-12-01,14926184319.0,13681125550.0,-130.1213,10.7285,0.0062,182.9034,0.1392,3164674.7794,-0.1092,35.2941,-0.078,10.0888,18.7037,23.8204,-6.4499,0.6566,0.0049,-0.06367041
600478,0.07950192,2016-11-01,15927754935.0,14599150750.0,-138.8527,11.4484,0.0058,195.1765,0.1392,7788571.6061,0.1928,72.549,-0.078,40.1821,4.6866,46.673,17.0103,0.6444,0.0092,-0.05235138
600478,-0.05861136,2016-10-10,14800987992.0,13566372400.0,-692.7553,10.2237,0.0076,152.927,0.2222,1603832.8272,-0.0052,43.9252,-0.0145,24.5529,22.0982,24.0829,-4.305,0.5708,0.007,0.07950192
600478,0.0364486,2016-09-01,15399148221.0,14114637450.0,-720.752,10.6369,0.0074,159.1073,0.2222,7918686.304,-0.025,40.2235,-0.0145,16.3246,19.8479,23.5536,-8.0118,0.6715,0.004,-0.05861136
600478,-0.11350456,2016-08-01,14759255883.0,13528121350.0,-3402.6429,10.0944,0.0082,87.9713,0.8663,8643987.8233,-0.413,16.7421,-0.0033,6.4878,41.0912,38.7236,-37.4998,0.6609,0.0078,0.0364486
600478,0.06625442,2016-07-01,16498093758.0,15121915100.0,-3803.5198,11.2836,0.0074,98.3355,0.8663,6097228.9643,-0.0082,41.2463,-0.0033,28.6066,27.7249,19.3252,-14.0689,0.5846,0.0134,-0.11350456
600478,-0.03072464,2016-05-03,15784012706.0,14467398268.0,-3638.8934,10.7952,0.0076,94.0793,0.8663,4052489.5423,-0.1772,37.2731,-0.0033,16.7002,20.3697,24.1734,4.9342,0.6868,0.0098,-0.32296651
600478,0.13188976,2016-04-01,15561441434.0,14263392652.0,-3587.5812,10.643,0.0133,74.329,0.4861,3160022.8592,0.0172,54.998,-0.0287,21.7969,24.6,27.2002,-19.3136,0.6569,0.0156,-0.03072464
600478,0.07779349,2016-03-01,14077632954.0,12903355212.0,1886.1132,9.4407,0.0153,67.2416,0.4861,5927335.9908,0.3598,59.9463,-0.0287,21.7976,21.2691,20.9584,-44.1218,0.6839,0.0159,0.13188976
600478,-0.35492701,2016-02-01,12732931519.0,11670821282.0,1705.9509,8.5389,0.019,60.8187,0.4861,2342569.3777,-0.3214,27.5014,-0.0287,7.8405,35.4011,62.0028,-62.6773,0.7631,0.0151,0.07779349
600478,0.04430681,2016-01-04,18436320364.0,16898465192.0,2470.0876,12.3637,0.0134,88.0608,0.4861,3788229.9377,-0.5318,30.5061,-0.0287,20.1376,42.895,26.1537,-50.1478,1.1188,0.0158,-0.35492701
600486,-0.11079495,2019-06-03,15646795461.0,15646795461.0,16.494,3.1532,0.0686,14.5019,0.1413,779199.6627,-0.6112,27.4581,0.2153,11.0492,25.0175,24.4425,-88.9312,0.7175,0.0087,0.094
600486,0.0160824,2019-05-06,16114742800.0,16114742800.0,16.9873,3.2475,0.0642,14.9356,0.1413,494846.1805,-2.8208,17.4581,0.2153,11.509,41.1173,27.7715,-163.2662,0.7511,0.01,-0.11079495
